1.750443,0.975107,0.918330,0.697706,0.550638,0.155119,-0.480493,0.750878,-0.978368,-0.545120,-0.192535,0.172314,0.121759,-0.648368,-0.790404,-0.555342,-0.302582,-0.971893,0.384912,-0.504545,-0.297191,-0.330197,0.023660,0.719599,-0.701220,-0.318546,0.384058,-0.911537,0.659957,0.923650,0.215274,0.913017,-0.173876,-0.169937,-0.787502,-0.929106,-0.510991,-0.043743,0.015365,-0.564849,0.225611,-0.637588,-0.347578,-0.608581,0.393327,0.033145,0.472202,-0.885504,-0.149276,0.933917,-0.892761,-0.163243,-0.919204,-0.706693,-0.074947,-0.684973,0.037511,0.845463,-0.599185,-0.785627,0.650553,-0.079460,0.765222,-0.387753,0.255064,0.846627,-0.656608,0.601457,0.263033,0.625893,-0.658613,-0.131827,-0.742326,0.920164,-0.874617,-0.869033,0.796312,-0.398476,0.194040,-0.425049,0.297517,-0.615061,-0.082261,0.066984,-0.332714,-0.496599,-0.719587,0.412289,-0.663435,-0.415747,-0.326182,-0.091266,0.405137,-0.144110,0.742187,0.359571,0.676973,0.432708,-0.702736,0.955855,0.573173,0.145444,-0.669538,-0.654639,0.228662,-0.167606,0.351719,-0.255145,0.025690,-0.624084,-0.689598,-0.848710,0.639279,0.110773,0.894282,0.498973,0.537526,0.018117,0.630908,0.884127,0.443481,-0.788822,0.302040,-0.759134,-0.845555,0.385801,0.669571,-0.682317,-0.851703,0.773046,-0.735581,-0.929828,0.442109,0.695431,0.028947,0.079850,-0.326279,-0.523074,0.510464,0.698569,-0.357510,-0.452362,-0.464417,-0.898809,-0.437850,-0.948698,0.576815,-0.488146,0.380310,0.086377,0.674927,0.920757,-0.265417,-0.823318,0.499292,-0.957395,-0.554073,-0.893499,0.796297,-0.989406,-0.014516,-0.152002,0.305489,-0.420512,0.747391,0.468691,-0.135411,-0.283948,0.631776,0.514121,-0.202000,-0.317256,-0.922224,-0.836586,-0.892163,-0.951169,-0.694255,0.714284,0.596319,0.691148,0.247601,0.248126,-0.752137,0.397931,-0.439947,0.038507,0.909445,0.741231,-0.533613,0.473301,-0.791819,-0.946515,-0.943651,-0.659507,0.389897,-0.273388,-0.968115,0.976045,0.066757,-0.212240,0.037700,0.039942,-0.059527,0.225898,0.771253,-0.396573,-0.026063,-0.992712,0.719629,-0.388192,-0.457406,0.995074,0.168786,-0.753914,-0.468950,-0.293547,0.972120,-0.138757,-0.539732,0.139462,-0.190481,-0.890079,0.721839,-0.968625,0.796967,0.583717,-0.848354,0.447222,0.541883,0.204614,0.155342,-0.900626,-0.881007,0.454577,-0.788870,-0.516312,-0.002327,-0.671673,0.579679,0.614756,0.684286,-0.900864,-0.144254,0.693835,-0.273561,0.391641,0.178492,-0.305583,-0.447190,0.305486,-0.732752,0.720245,0.152887,-0.776993
0.000000,2.258819,-0.137775,-0.591837,0.922139,0.439296,0.185987,0.697734,0.087740,-0.117059,-0.621106,-0.693219,-0.136061,-0.088051,0.466625,-0.115830,0.186318,0.665037,0.986669,-0.354949,0.803909,0.612102,-0.863987,-0.331682,-0.561914,0.328769,0.110598,-0.010298,0.527128,-0.333383,-0.234495,0.731268,0.944417,0.552715,-0.565858,-0.774697,-0.581590,-0.154477,-0.526606,0.802082,0.341446,-0.166542,-0.452377,-0.238678,-0.047899,0.427645,-0.821317,0.697666,-0.744880,-0.475100,0.987180,-0.619583,-0.797716,0.276811,-0.213742,-0.816329,-0.992515,-0.841677,0.045471,-0.538214,0.555104,0.715017,-0.710334,-0.325960,-0.706852,-0.426615,-0.521591,0.573730,-0.309041,-0.008870,0.347790,0.644513,-0.397582,-0.581559,0.956907,-0.359705,0.342136,0.355682,0.028059,-0.543105,-0.717085,-0.025968,0.021859,0.546734,0.419667,0.824083,0.941721,0.455703,-0.846978,-0.189763,0.217605,0.180390,-0.637112,0.165889,-0.300639,-0.322146,0.668014,-0.156134,0.054792,0.125746,0.125994,-0.573757,0.198907,-0.330753,0.310041,-0.708605,0.988231,0.544087,-0.165497,-0.397296,-0.224396,0.442417,0.310816,0.404185,0.777998,-0.087410,0.339042,-0.116984,0.276196,-0.050353,0.553327,-0.989480,-0.568578,-0.407125,0.890789,0.014092,-0.271296,-0.191376,-0.096355,0.735661,0.924672,0.688329,0.683314,-0.601970,-0.462644,0.192098,0.312275,-0.594589,0.492564,-0.600073,-0.473979,-0.386409,0.691983,0.464168,0.061371,0.639499,0.625856,-0.220334,0.562875,-0.587514,0.006458,-0.763517,-0.146411,0.040732,-0.840163,-0.074774,0.303341,0.228176,-0.891292,-0.809321,-0.297288,0.685371,0.739512,-0.380774,0.437784,0.154781,0.966845,-0.810712,0.095761,0.185075,-0.384663,-0.906094,-0.895791,-0.092764,0.384948,0.400352,-0.638060,0.715944,-0.245675,0.928736,-0.763681,0.672909,0.816676,0.645351,0.617682,-0.277380,0.426686,0.158693,-0.151042,0.986223,-0.419091,-0.173712,0.805722,-0.421983,-0.694638,-0.380001,0.518623,0.719708,-0.771110,0.243425,0.134574,0.337596,0.342113,0.918935,-0.306942,-0.400466,0.162451,-0.141163,-0.052491,-0.861446,-0.703516,0.870750,-0.863417,0.180291,0.509150,-0.976273,-0.554504,-0.245856,0.013635,-0.316809,0.297999,-0.547205,-0.949034,-0.996858,-0.308976,-0.276674,0.897208,-0.910439,0.060130,0.155627,0.398550,0.277469,-0.983721,0.263715,-0.355224,0.545738,-0.623269,0.432411,0.250991,0.304582,-0.648105,0.338348,0.473957,-0.021179,-0.319269,-0.666890,-0.420079,0.527657,-0.181199,0.405426,0.480183,0.348340,0.347077,0.221616
0.000000,0.000000,1.796055,-0.604367,0.685607,0.928528,-0.067032,0.866478,0.995989,-0.027608,0.448711,0.287581,-0.525470,-0.905821,-0.093289,0.574410,-0.349731,0.568877,0.309603,0.391083,-0.428518,-0.059905,-0.636592,-0.506839,-0.820300,-0.746453,-0.578973,0.160468,-0.117578,-0.466121,0.722225,0.050295,0.846219,0.269930,-0.968425,0.826951,0.714927,0.270542,0.069547,-0.094148,-0.035650,0.538441,0.026283,-0.647951,-0.883645,-0.747627,-0.497118,-0.264532,0.784832,-0.521826,-0.360803,-0.553971,0.091484,0.234173,0.064255,0.903713,0.990756,0.674792,0.610592,-0.267894,0.159567,-0.297055,0.568712,-0.656338,-0.566657,-0.922612,0.217879,0.377077,-0.993275,0.021572,-0.246251,0.584762,-0.922219,-0.902869,0.240418,0.183278,0.662180,0.184534,0.898742,-0.371231,-0.204157,0.955349,-0.784952,0.591810,-0.976863,-0.026974,-0.693195,0.197723,0.596340,-0.933915,-0.672455,-0.314779,-0.488402,-0.233560,0.903737,-0.797588,-0.153436,-0.085817,-0.439316,-0.442987,0.429504,0.235688,0.625664,-0.189854,0.213422,0.787176,0.702657,0.840047,-0.462050,0.970842,0.632780,0.589616,0.335157,0.966536,-0.116874,0.483079,0.397623,0.464178,0.502930,-0.618488,-0.301897,-0.215492,0.496000,0.432496,0.666732,0.577038,0.192068,-0.720103,0.270911,0.774119,0.286349,0.791253,0.998106,-0.281596,0.446579,0.079917,-0.090056,-0.520266,-0.508171,-0.630055,0.262967,-0.715894,-0.137227,0.046666,-0.123531,0.709859,-0.113661,-0.834336,0.984399,0.689967,0.320087,0.512647,-0.743619,0.531830,-0.584502,-0.022048,-0.644034,0.507570,-0.508132,-0.493583,-0.781555,0.441213,-0.408311,0.036560,-0.335513,0.549403,-0.547033,0.881669,-0.357320,-0.792297,-0.519390,-0.852118,-0.062523,-0.499498,0.772092,0.034257,-0.533263,-0.097459,-0.608011,-0.642541,-0.398687,-0.783397,-0.622705,0.876094,0.333605,0.842205,-0.486306,0.714027,-0.275454,-0.711610,0.609414,-0.880700,-0.190294,0.638629,0.234370,0.036131,-0.292732,-0.849888,0.981944,-0.650453,-0.489383,-0.528168,0.815883,0.527377,-0.085340,0.910846,-0.894433,0.787341,-0.879145,-0.217739,-0.891990,0.997938,0.828779,0.169598,-0.564311,-0.446445,-0.100913,-0.354440,-0.957372,0.312512,0.226856,0.808621,-0.046292,-0.310582,0.023034,-0.610610,0.251081,0.540066,-0.693077,-0.363234,0.735602,0.011063,0.063673,0.444816,0.155786,-0.860840,0.607923,0.845672,-0.893446,-0.757500,0.403950,0.208948,-0.234966,0.078497,0.406677,0.008953,-0.719623,-0.821128,-0.122283,0.845770,0.115558,-0.283560,0.817412,-0.222736
0.000000,0.000000,0.000000,1.772866,-0.767001,0.474802,0.400606,0.588488,-0.349617,-0.127894,-0.663317,0.929010,-0.827845,0.298027,0.410515,-0.684527,-0.269354,-0.913747,0.113217,0.989876,-0.140230,0.980016,-0.747549,-0.215091,0.803930,0.753391,-0.352817,0.357221,0.772320,0.533755,0.256952,-0.694849,-0.853995,0.229244,0.000551,-0.523927,-0.414460,-0.215826,-0.008958,-0.219482,-0.225417,-0.768534,0.731181,0.218308,-0.707796,-0.152251,-0.166568,0.201242,0.217739,0.290444,0.395806,-0.793292,-0.390156,-0.965304,-0.090717,-0.141140,0.468654,-0.665766,0.262989,-0.386612,-0.236167,0.438574,-0.856904,-0.314434,-0.217354,0.431499,-0.601551,0.894826,0.995524,0.637820,-0.400575,0.327733,-0.833704,0.742559,0.031986,-0.647122,-0.345167,0.601485,0.740454,0.039427,-0.039377,0.501469,0.652379,0.529694,-0.231144,0.283852,0.714720,-0.696479,-0.223727,-0.886762,-0.182245,0.544564,-0.605943,0.083774,-0.926829,0.795300,0.640009,0.048818,0.411574,-0.792168,0.690419,0.430523,-0.760065,0.961379,-0.954939,0.257022,-0.656490,0.438515,-0.859187,-0.837798,-0.067417,0.988019,-0.446968,0.225056,0.037198,0.684239,-0.422821,0.109889,0.901247,-0.334828,-0.121189,0.777627,-0.335002,-0.238652,-0.391762,0.619063,0.860774,0.262198,0.247260,-0.219993,-0.975033,-0.652125,-0.705123,-0.768236,0.308095,-0.727302,-0.828732,-0.234837,-0.501955,-0.708279,-0.707744,-0.487589,0.073700,0.516191,0.705553,0.502836,0.256427,0.815249,0.039474,0.266714,-0.176759,-0.345232,-0.336576,-0.703365,0.593195,-0.889264,0.349370,0.728920,-0.005143,-0.859598,-0.143165,-0.313547,0.971079,0.382530,0.442720,0.031654,0.418829,0.445142,-0.867282,-0.554787,-0.974065,0.019615,0.751600,0.219109,0.000415,0.851932,-0.655563,-0.850791,0.834611,0.805564,0.365945,-0.508042,0.939528,0.530693,0.347789,-0.554177,0.026178,0.645152,0.720520,0.122860,0.045588,0.395368,0.056498,-0.164638,-0.829162,-0.747901,0.520551,-0.950672,-0.895390,0.809287,0.407994,-0.991575,-0.375913,0.526637,-0.164798,-0.062404,-0.082402,-0.595731,0.442783,-0.793987,0.014502,-0.660088,-0.906934,-0.713512,0.738670,-0.647705,-0.443262,-0.723810,0.471090,-0.109102,0.887270,0.328649,0.062778,0.313262,-0.919149,0.901321,0.912859,-0.447720,0.256591,-0.596170,0.094944,0.541578,0.879643,-0.321566,0.387011,0.432854,-0.557702,0.258064,0.310843,0.528152,0.999895,-0.919535,-0.595390,-0.709843,-0.691132,-0.091503,0.757073,-0.102553,0.336961,-0.247002,-0.360673,0.668470,0.311095,-0.298209
0.000000,0.000000,0.000000,0.000000,2.785401,-0.002977,-0.623451,-0.033556,0.349399,-0.265775,0.687569,0.066288,-0.064470,0.717423,-0.074164,-0.171180,-0.792567,-0.275016,-0.205903,-0.638755,0.175646,-0.712316,-0.552620,0.122184,-0.462033,0.279337,0.381026,-0.397419,-0.825225,-0.021096,-0.814203,0.030471,0.452436,0.240660,-0.103465,0.891717,-0.796506,0.760003,0.600258,-0.160523,-0.694266,-0.688266,0.843612,-0.532591,0.748231,0.006590,-0.076531,0.239023,-0.569922,-0.143259,0.876969,-0.523486,0.843167,0.988419,-0.896186,0.062758,-0.656361,0.243429,0.979085,0.793762,0.849697,-0.573300,0.084639,-0.530338,0.798849,-0.617692,-0.692082,-0.975675,-0.636104,-0.620474,-0.845020,0.735482,0.559996,-0.491037,0.566515,-0.155671,0.551041,-0.353985,0.129308,-0.236779,-0.624648,0.171266,0.501662,0.506214,-0.287421,0.037424,0.527557,-0.891005,-0.856223,-0.247555,-0.553057,-0.250708,-0.812494,0.184016,0.343481,0.583681,0.301046,-0.207237,0.869856,0.452664,0.055362,-0.586299,0.297950,0.183441,0.366660,0.562250,0.830099,0.898113,0.260371,0.931912,0.822845,-0.994771,0.275235,-0.643061,-0.409615,-0.405000,-0.033741,-0.978268,-0.528407,-0.941758,0.301117,0.778575,0.995577,-0.102886,-0.479718,0.706207,-0.773683,0.948478,0.429675,0.007869,-0.806699,-0.963608,0.089064,-0.172299,0.685329,0.284611,-0.136207,-0.547986,-0.039156,-0.674011,0.334025,0.211458,0.620143,-0.100941,-0.442703,0.672791,0.381994,0.413418,0.056169,0.751957,-0.544433,-0.196616,0.592465,-0.734078,0.616219,-0.294810,-0.748993,-0.841701,0.686057,0.557231,-0.423917,-0.767276,-0.505531,-0.574025,0.466111,-0.568874,-0.567803,-0.935464,0.193719,0.377959,0.306981,0.137198,0.932150,-0.054523,0.720273,0.292020,-0.831676,0.620177,0.168777,0.307051,-0.639545,-0.125020,0.761165,-0.569138,-0.999750,-0.484983,-0.024915,0.642556,0.286582,0.838127,-0.088871,-0.218370,-0.537164,-0.563875,0.472220,-0.839282,-0.514573,0.771791,0.153842,-0.906825,0.408510,0.013365,0.709043,0.364868,-0.991107,-0.588522,-0.484073,0.404465,0.018628,0.494895,0.025734,-0.345231,-0.792679,-0.594756,-0.198440,0.102909,0.877275,-0.520560,0.332170,-0.694908,0.427506,-0.977318,0.311840,-0.673565,-0.639351,0.117815,-0.249177,-0.057390,-0.382222,0.906934,-0.418688,0.084095,0.708711,0.328362,-0.354446,0.104873,-0.834018,0.091373,-0.137222,0.515867,0.695806,-0.600767,-0.836928,-0.218886,0.068301,-0.246396,0.257122,0.011303,0.873252,-0.181218,-0.835012,-0.396130,0.211788,-0.487950
0.000000,0.000000,0.000000,0.000000,0.000000,1.172471,-0.320855,0.492284,0.880266,-0.299247,-0.609024,-0.158726,-0.296321,0.980050,-0.072263,0.358567,0.827576,0.258123,-0.501243,0.214820,-0.196247,-0.155300,0.958649,-0.442818,-0.062130,-0.680266,-0.642912,0.206969,0.502031,0.272920,-0.341432,-0.880764,-0.059472,0.008539,0.541303,0.280579,0.742517,0.565966,-0.268244,0.264443,0.494573,0.913761,-0.155296,0.296564,-0.214672,0.475656,0.823986,0.838452,-0.685825,-0.591807,0.509859,0.262020,0.810215,-0.372399,0.696042,0.367552,-0.609087,-0.747011,0.405447,-0.683077,0.588658,0.114190,-0.046266,-0.448942,0.967691,0.444334,0.556127,0.537422,0.168031,0.879398,0.167643,0.040091,-0.452579,-0.436528,0.473768,-0.330465,0.457421,0.905414,-0.121385,-0.805349,0.333093,-0.980954,0.574007,0.051306,-0.020536,0.138884,0.032817,-0.352445,-0.436982,-0.169405,0.789819,-0.729259,-0.350471,-0.615399,-0.145726,-0.733003,0.521591,-0.793065,0.330524,-0.464579,-0.055620,-0.600024,0.460447,0.896552,-0.556509,0.906306,-0.349452,0.115694,0.403180,-0.601463,-0.110472,-0.864345,0.394108,-0.166768,0.783289,-0.452016,0.847203,-0.717920,0.213933,-0.384384,-0.636437,-0.812126,0.311285,-0.533664,0.145629,0.958837,-0.368076,-0.930111,-0.714355,-0.761356,-0.073433,0.489301,-0.407111,-0.708314,0.281534,-0.397640,0.150341,0.867573,-0.417306,0.024983,0.613624,0.383436,0.502956,0.545139,0.079832,0.072124,0.437779,0.395297,0.340115,-0.235731,0.657085,-0.527594,-0.688536,-0.309676,-0.492338,0.326365,-0.537964,0.312980,0.026446,-0.695100,-0.483207,0.043454,0.466211,-0.203497,-0.534335,-0.409844,-0.809766,-0.949701,0.946259,-0.807180,-0.750225,0.741928,0.327010,-0.127855,0.298047,0.869970,-0.801245,-0.512578,0.720601,0.561279,0.988513,-0.372182,0.889773,-0.312622,0.430186,0.765486,-0.658436,-0.588723,0.161917,0.687650,-0.842101,0.701762,-0.313759,-0.187547,-0.320278,0.822960,-0.738411,0.148549,-0.703784,0.857189,0.595863,-0.532361,-0.404443,-0.236969,-0.189165,0.634686,0.129067,-0.144101,0.438889,-0.084270,-0.743520,-0.785022,-0.348087,0.205740,-0.730317,0.100268,-0.460781,0.390827,-0.943475,-0.061953,-0.895472,-0.338984,-0.968850,-0.061802,0.534032,-0.799560,0.470445,0.168391,0.009211,0.198967,-0.328206,0.420679,0.559332,0.556448,-0.461080,0.307814,-0.703809,-0.009161,-0.994741,-0.612826,0.263468,0.748723,-0.901943,0.117106,0.273550,0.864782,0.310288,-0.793935,-0.706512,0.271528,-0.568761,0.856611,0.841374,0.897312
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.232382,0.433900,0.326028,-0.928792,-0.468870,-0.586467,-0.258383,0.906107,0.691203,-0.413151,0.060063,-0.615468,-0.445132,-0.869994,0.285213,0.313842,0.677003,0.743104,-0.679881,0.486082,-0.730585,-0.252570,0.031073,-0.901060,-0.686473,-0.457768,-0.744915,0.868193,-0.423362,0.002343,0.993068,0.133285,-0.177008,0.859585,-0.555004,-0.640999,0.070729,-0.145397,0.593972,-0.915980,0.235452,0.421358,0.943834,-0.708474,-0.507514,0.864886,0.261258,-0.923902,-0.845312,0.570881,0.134949,0.130831,0.759731,-0.517804,-0.679138,0.227612,0.764846,-0.469499,0.362589,-0.695242,-0.656183,0.803020,-0.764070,-0.951309,0.549881,-0.274981,-0.206683,0.599715,-0.640128,0.300654,-0.372943,-0.791463,0.374992,-0.362672,0.733208,0.838071,0.698104,-0.355297,-0.526835,0.785601,-0.094106,0.415479,0.654328,-0.444627,-0.761805,0.249655,0.180385,-0.459600,0.169413,0.580715,-0.299978,-0.515365,0.450002,0.571744,0.908579,-0.704828,0.778528,0.530198,0.403800,-0.373893,-0.955614,0.015101,-0.428461,-0.420358,0.854277,-0.694062,0.868465,0.007613,0.676559,-0.432825,0.267841,0.113177,0.848332,-0.641403,-0.590860,0.897929,-0.804071,0.269365,-0.878872,-0.846018,0.194297,0.102736,0.146052,-0.052696,0.484719,0.984377,-0.448438,-0.353121,-0.353901,0.526538,-0.303969,0.353474,-0.108225,0.215609,0.658031,0.028117,-0.049654,-0.466051,0.031809,-0.475175,0.687140,-0.222272,-0.741785,-0.520065,0.069163,0.832575,-0.398877,-0.471228,-0.186880,0.935509,0.690439,-0.700664,0.227507,0.583728,0.536021,-0.022309,0.463663,0.167173,-0.597110,-0.887893,-0.261001,-0.876122,-0.209973,0.657758,0.688588,-0.931852,-0.860929,0.339734,-0.000003,-0.701283,0.611059,-0.567008,-0.843701,0.499014,0.216252,-0.211115,0.385452,0.822761,-0.931635,0.255359,-0.563665,-0.051724,-0.152038,-0.220041,-0.619288,0.605300,-0.240959,0.774393,-0.290663,0.679427,0.088933,-0.228750,0.408064,0.573309,-0.034618,-0.149159,0.154838,0.170327,-0.149042,0.515326,-0.200557,-0.094003,0.210636,0.973698,-0.478628,-0.536094,-0.646225,0.378888,-0.101811,-0.222787,-0.591819,0.782277,-0.113654,0.215387,-0.774941,-0.784056,-0.865291,-0.265308,-0.054227,-0.510844,-0.300645,-0.987480,-0.297823,-0.761657,-0.743231,-0.990988,0.392761,0.862568,0.243091,-0.807596,0.979299,0.951170,-0.063531,-0.784262,0.441479,0.922936,0.557399,0.248406,0.221664,0.955836,-0.853761,-0.700888,0.661623,-0.709774,-0.233407,-0.437001,-0.513111,-0.948556
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.915628,-0.197521,0.103180,-0.390984,0.882922,0.182694,0.922414,-0.299988,-0.995421,0.562531,0.654758,-0.882593,0.250738,0.322036,-0.708532,0.105049,-0.513602,-0.967097,0.733822,-0.016610,0.563398,0.445786,0.987411,-0.124093,-0.144899,-0.436489,0.250294,-0.027775,0.457522,-0.286977,-0.738311,0.724871,0.656094,-0.298000,0.380703,-0.015194,0.521944,-0.219735,0.071278,-0.884368,-0.650180,0.563531,-0.236869,-0.929789,-0.664727,-0.176804,0.435826,-0.273030,0.490372,0.716121,-0.317727,0.600751,-0.746239,-0.169433,-0.804875,-0.894944,-0.870945,-0.790496,0.671452,0.087354,0.894776,0.076001,0.257423,-0.631032,0.081162,-0.229395,0.862871,0.867842,-0.603003,0.240262,0.276352,0.125070,-0.751341,0.308031,0.598171,-0.309548,0.029103,-0.767344,0.861377,-0.780924,-0.583246,-0.403043,0.651580,0.401312,-0.985971,-0.632877,0.500302,-0.192331,-0.947573,0.927834,-0.697534,0.020933,-0.503368,0.474939,0.553452,-0.205559,0.316899,0.818147,0.629618,-0.170205,-0.117048,0.773757,-0.931254,-0.954377,-0.588409,0.655243,-0.693574,-0.429441,0.258137,-0.631514,-0.393767,-0.066175,-0.543781,0.984827,-0.673108,0.699874,-0.059800,-0.741753,-0.763028,0.000592,-0.292960,-0.530795,0.917878,-0.073241,0.857622,-0.672001,-0.633068,0.192055,-0.460249,-0.630124,-0.810629,-0.847459,0.506337,-0.435674,0.956838,-0.633758,-0.291107,-0.250183,0.000306,0.741272,0.669540,-0.980087,-0.181490,0.655873,-0.999604,0.067279,-0.481049,-0.174463,-0.159391,-0.216491,0.783900,0.072927,0.807493,0.453485,-0.297760,-0.012873,-0.220283,0.657149,-0.624804,0.872825,0.160849,0.223516,0.033603,0.108993,0.335351,0.310071,-0.571706,0.164880,-0.290747,0.274061,0.095669,-0.640640,0.469468,-0.085973,0.102883,0.345286,0.305744,0.497858,-0.586497,-0.779218,0.338359,-0.528030,-0.770790,-0.737525,-0.374400,0.983574,-0.685479,-0.402927,0.841468,0.926616,-0.542313,0.760905,-0.722164,0.523073,-0.973984,-0.186761,-0.505330,0.408016,-0.967888,-0.070197,0.393458,-0.906590,0.794800,-0.277605,-0.669468,-0.549071,-0.322188,-0.603250,0.021158,0.265863,-0.133140,-0.145936,0.563399,-0.397967,0.245538,0.785843,-0.556971,0.239801,0.895944,0.059591,0.953795,-0.379908,0.128588,-0.377928,-0.992561,0.994616,-0.519880,0.946204,0.306066,0.807867,0.934405,0.135658,0.999383,0.534660,0.047629,0.309887,-0.611457,-0.977935,-0.486421,-0.130058,-0.543895,0.028072,0.315888,0.311588,0.787529,0.932638,0.781390
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.050437,-0.588472,0.886902,-0.650279,-0.697145,-0.364861,0.147211,0.362945,-0.973415,0.556045,-0.649961,-0.407030,-0.355827,-0.335108,0.520735,-0.918111,-0.606964,-0.955362,0.556599,0.967445,0.319094,0.180278,0.816132,-0.490092,-0.867075,0.019940,-0.479303,-0.097837,-0.087400,-0.362336,-0.027351,-0.239696,-0.773881,0.733451,0.402547,-0.917382,-0.768427,-0.806971,-0.876513,-0.881886,-0.685775,0.695739,0.656467,0.566293,0.229413,0.446987,0.476962,0.778626,0.464686,0.472919,0.608162,0.112710,-0.573942,-0.830915,-0.161913,-0.816629,-0.661392,-0.952320,-0.399587,0.939996,-0.242137,-0.518215,-0.193101,-0.397323,0.347754,0.268934,-0.945314,0.022646,-0.927601,0.354727,0.871617,0.814976,-0.588576,0.485290,0.586132,0.728735,-0.480803,-0.098330,-0.556991,-0.951381,0.318025,-0.137073,-0.503766,0.694208,-0.008639,0.989315,0.586716,0.738422,0.546664,-0.788150,-0.869942,0.830158,-0.723606,-0.217548,0.219822,-0.576203,-0.549430,-0.067517,-0.278210,0.353151,-0.849848,-0.022483,-0.651480,0.213450,-0.767573,-0.604736,0.607778,-0.529666,0.474131,-0.453875,-0.529945,-0.401690,0.761864,-0.205669,-0.512479,0.073279,-0.228717,0.580395,0.980891,0.053149,-0.096502,-0.313929,0.946677,-0.033433,-0.644006,0.938432,0.921764,-0.128550,-0.303628,0.360875,0.657848,-0.002936,-0.338374,-0.397212,-0.346803,-0.763934,0.557241,-0.790080,-0.203371,0.669887,-0.191788,-0.410476,0.896507,-0.746912,0.769708,-0.875846,-0.172941,0.263442,-0.259923,0.069213,-0.591997,0.138069,-0.730883,0.592193,0.167580,-0.036136,-0.890666,-0.000451,0.127139,-0.468665,0.355181,-0.846470,-0.582622,0.475097,-0.705556,-0.508902,0.301711,0.457683,-0.897021,-0.746821,-0.107764,0.185590,-0.092438,0.294140,0.511986,0.899088,-0.300239,-0.673790,-0.471832,-0.703671,-0.211509,0.745135,-0.305880,-0.702355,0.045266,0.983888,-0.623638,0.555750,0.646718,-0.197323,0.239103,-0.135253,-0.475346,-0.147762,-0.809420,0.413912,0.658386,-0.385200,0.132954,-0.535703,-0.745079,0.327237,-0.731785,0.563958,-0.456491,0.637027,-0.262991,-0.262315,0.501146,0.020532,-0.598045,0.700817,-0.319694,-0.794446,-0.167998,0.147924,0.219771,0.671216,0.082814,-0.552579,-0.476667,-0.798319,0.471849,-0.788117,0.211625,0.193895,0.571007,-0.850741,-0.594177,0.819125,0.144474,-0.084620,0.495353,0.805061,-0.473981,0.802951,-0.782611,0.955366,-0.670296,-0.467527,-0.806812,0.607353,0.968464,-0.406047,-0.348776,-0.442040
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.887070,0.574888,-0.878560,0.935548,0.854631,-0.763122,0.059048,0.985703,0.705238,0.430267,-0.955078,-0.863245,0.588034,-0.247110,0.336864,0.478363,-0.155632,-0.713236,-0.226611,0.742097,-0.337828,-0.874701,0.918263,0.361354,0.081714,0.658215,-0.177679,0.970232,0.715146,-0.438911,-0.257904,-0.448514,0.318682,0.278664,0.045012,0.931681,-0.055449,0.567445,0.316190,0.036370,-0.915810,0.314990,0.285190,-0.750252,0.591830,-0.066012,-0.351708,0.647919,-0.313258,0.243702,0.235830,-0.894388,-0.154333,-0.554443,-0.600859,0.309924,-0.977180,0.938158,-0.209218,-0.402393,0.839949,-0.026656,0.228651,0.391701,0.742823,-0.740516,-0.836694,0.987422,-0.982232,0.416390,0.222131,0.105102,0.571656,0.984946,-0.906228,0.229061,0.433555,-0.388121,0.785723,-0.086014,-0.671043,0.708816,0.885851,-0.800970,0.503362,-0.569972,-0.986556,-0.478772,0.709820,-0.717632,-0.738662,0.478095,-0.187281,-0.703028,-0.539999,0.589204,0.246538,0.521858,-0.804454,-0.083791,0.594213,-0.468414,-0.661622,-0.236432,-0.333240,-0.629054,0.907890,-0.033803,0.216153,-0.757786,0.220070,0.110645,0.863859,-0.175366,0.564124,-0.391638,0.157881,0.853941,0.250143,0.422317,0.751969,0.850849,-0.583450,-0.608324,0.100952,0.991033,-0.019695,-0.338190,0.074523,-0.871208,-0.645586,-0.702159,-0.944169,0.444425,-0.349051,-0.662927,0.024488,-0.353111,-0.213964,-0.368936,-0.992033,0.376658,-0.778619,-0.561715,-0.619366,-0.337265,-0.679605,-0.306096,-0.513471,-0.877570,0.741126,-0.388838,-0.809436,0.043053,-0.753449,0.546186,-0.876844,-0.070728,0.887653,-0.682062,-0.597263,0.200930,0.959708,-0.228329,0.297290,-0.695366,0.282794,-0.494676,0.226575,-0.822678,0.049938,-0.525190,0.363417,0.495340,0.696285,0.984791,-0.081290,0.341189,-0.963153,0.810174,0.231486,-0.157310,-0.131375,0.515991,0.666940,0.615807,0.021169,-0.257707,0.891079,0.268399,0.087307,0.196638,0.259733,0.426146,0.106369,0.750711,0.719428,-0.115485,-0.662928,0.153311,0.241479,0.046759,0.781156,-0.813959,-0.425163,0.731580,0.878827,-0.148150,-0.614712,-0.159341,-0.087667,0.039139,-0.451294,-0.374745,0.311175,0.243588,0.324205,-0.245430,-0.327086,-0.296923,0.902353,-0.209510,0.212265,0.045686,0.752444,-0.261766,-0.131711,0.685589,-0.678085,0.188589,-0.200184,0.971583,0.442768,-0.978887,0.678948,0.406359,0.121922,-0.527743,-0.701367,0.256799,-0.120119,0.723241,-0.475253,0.275040,-0.502314
